3159148,3163933,3177849,3161333,3167775,3199286,3157119
2009773,2011143,2016428,2010207,2012845,2022936,2009140
1074017,1074290,1075768,1074070,1074834,1077225,1073884
479482,479516,479804,479485,479635,480031,479465
176976,176978,177013,176976,176994,177035,176975
53124,53124,53126,53124,53125,53127,53124
12650,12650,12650,12650,12650,12650,12650
2300,2300,2300,2300,2300,2300,2300
300,300,300,300,300,300,300
25,25,25,25,25,25,25
1,1,1,1,1,1,1
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,

30 0,30 0,30 0,30 0,30 0,30 0,30 0
degeneracy:0,degeneracy:0,degeneracy:0,degeneracy:0,degeneracy:0,degeneracy:0,degeneracy:0
n:30,n:30,n:30,n:30,n:30,n:30,n:30
dominated:5 5 5 5 5 6 6 7 7 8 6 5 10 9 9 9 6 8 9 8 9 12 10 8 13 15 13 9 13 10 ,dominated:5 5 6 5 5 6 7 5 7 6 8 6 6 8 8 12 8 6 7 10 7 11 10 11 10 14 15 15 10 11 ,dominated:5 5 5 6 6 6 5 5 5 6 6 7 8 7 6 8 7 8 10 9 8 11 13 11 11 17 11 12 12 14 ,dominated:5 5 6 6 5 5 7 6 7 7 7 8 6 5 7 6 10 6 10 11 9 10 12 9 11 15 10 12 12 15 ,dominated:5 5 5 5 5 7 7 6 5 6 8 6 8 7 5 9 8 10 7 6 13 11 12 10 10 13 14 12 13 12 ,dominated:5 5 6 6 6 5 5 7 7 7 7 7 10 8 5 5 10 9 9 9 7 12 8 13 9 13 15 9 13 13 ,dominated:5 5 5 5 6 7 5 8 5 6 8 5 5 8 5 9 5 7 9 11 10 11 15 9 14 11 14 15 11 11 
18548,21719,18065,18696,18004,18753,16624
832930995,828807337,808568133,826710573,811466975,827335047,774247849
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,1,0,0,0,0,0
66,56,7,34,53,36,41
2947,2172,807,1566,2674,2123,1851
50276,40248,22982,32562,45716,41160,31670
438776,376483,265285,334243,393365,384383,285232
2335686,2106291,1677787,1980263,2088620,2134509,1603736
8495215,7940882,6826106,7697766,7668870,7994972,6221097
22781966,21846391,19725243,21505243,20900214,21897206,17784637
47478876,46338762,43228066,45961752,44349385,46320807,39261237
79782949,78780475,75141235,78435484,75799346,78633164,69267440
110940514,110347414,106873967,110079502,106935885,110066182,100184648
129993716,129840634,127098542,129663376,126748587,129488977,121042392
129955864,130074003,128270787,129975021,127809317,129743901,123830413
111739390,111926778,110937548,111880883,110573124,111683686,108277190
83013576,83154454,82703417,83137145,82492767,83011856,81399017
53378301,53451338,53281978,53446168,53188108,53384630,52761341
29680296,29708340,29656782,29707163,29624156,29683677,29489735
14222652,14230712,14218294,14230520,14209532,14223645,14176144
5837975,5839675,5837397,5839655,5835630,5838158,5829328
2033902,2034152,2033853,2034151,2033600,2033922,2032750
593621,593644,593619,593644,593596,593622,593523
142500,142501,142500,142501,142499,142500,142496
27405,27405,27405,27405,27405,27405,27405
4060,4060,4060,4060,4060,4060,4060
435,435,435,435,435,435,435
30,30,30,30,30,30,30
1,1,1,1,1,1,1
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,

35 0,35 0,35 0,35 0,35 0,35 0,35 0
degeneracy:0,degeneracy:0,degeneracy:0,degeneracy:0,degeneracy:0,degeneracy:0,degeneracy:0
n:35,n:35,n:35,n:35,n:35,n:35,n:35
dominated:5 5 5 5 6 5 7 6 5 6 5 6 8 8 7 7 9 10 7 6 7 11 13 8 9 6 8 13 11 11 13 14 19 11 13 ,dominated:5 5 6 5 5 5 6 7 7 8 8 6 7 8 7 6 9 7 9 7 8 8 12 7 11 11 11 13 9 11 7 11 14 15 14 ,dominated:5 5 5 5 5 7 6 6 5 5 6 7 5 9 7 8 7 5 9 7 8 8 10 10 9 8 12 12 11 13 13 18 14 13 12 ,dominated:5 5 5 6 6 5 5 6 6 6 6 6 6 8 7 8 9 7 9 8 8 12 9 10 7 7 13 13 14 11 14 9 14 13 12 ,dominated:5 5 5 5 5 7 5 5 6 7 6 5 6 8 6 10 6 9 8 9 6 10 8 9 11 11 8 13 12 16 13 13 14 9 14 ,dominated:5 5 5 5 8 6 6 5 6 8 6 5 7 7 8 8 5 10 7 11 8 10 9 9 5 9 9 11 10 8 16 15 11 15 17 ,dominated:5 5 5 6 5 5 5 6 8 6 5 7 8 6 6 7 7 6 10 9 8 11 10 6 10 9 16 10 11 11 14 14 13 16 9 
558679,593973,539498,573019,529000,554428,552276
25047270423,26427931477,24663666375,25747341745,24729670563,24911643705,24922276859
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
5,7,1,10,6,10,0
440,409,243,575,424,528,186
13914,14908,10980,14992,12309,13799,8427
221536,270490,198086,228210,196352,207404,162464
2086789,2688032,1954279,2186427,1893375,1944659,1725743
12963590,16775863,12354261,13894826,12026354,12230175,11548451
57281955,72628397,54985035,62117979,54052371,54861044,53383533
190264259,233804040,183368287,206446465,181784009,184587480,182200432
495251606,588075151,478880445,533855807,477552305,485103173,482109103
1042897084,1198119209,1011834072,1112923325,1012744458,1028253595,1025396287
1820580042,2030343532,1772719304,1921342305,1777917089,1802666763,1800995304
2684473908,2918414518,2623702368,2802806612,2633759785,2665174278,2665655004
3391384051,3609872447,3327040889,3507003488,3340360042,3372697580,3375630047
3710275906,3882831741,3652989271,3805465410,3666639093,3694014347,3698708031
3542723364,3658635238,3499603931,3609273490,3510945123,3530171593,3535279047
2968372231,3034755937,2940866928,3008030525,2948675628,2959925124,2964203112
2189795826,2222184366,2174933233,2209943338,2179433628,2184916178,2187786866
1424461291,1437870020,1417681573,1433158605,1419858145,1422073669,1423640240
816913533,821588590,814320603,820081571,815200939,815936339,816633769
412260638,413617314,411438323,413223361,411733362,411930779,412182820
182423404,182745435,182210719,182663345,182291371,182333213,182406217
70391826,70452772,70348060,70439647,70365607,70372351,70388929
23504824,23513671,23497925,23512158,23500850,23501627,23504474
6721296,6722221,6720513,6722109,6720864,6720921,6721269
1622944,1623006,1622887,1623002,1622914,1622916,1622943
324625,324627,324623,324627,324624,324624,324625
52360,52360,52360,52360,52360,52360,52360
6545,6545,6545,6545,6545,6545,6545
595,595,595,595,595,595,595
35,35,35,35,35,35,35
1,1,1,1,1,1,1
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,

